code,year,quarter,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps
sh600926,2019,1,0.031109,,0.342841,0.192529,,,,,,,,,,,
sh600926,2019,2,0.062083,,0.346934,0.202235,,,,,,,,,,,
sh600926,2019,3,0.089434,,0.330658,0.202531,,,,,,,,,,,
sh600926,2019,4,0.110303,,0.308384,0.219886,,,,,,,,,,,
sh600926,2020,1,0.03206,,0.326146,0.192574,,,,,,,,,,,
sh600926,2020,2,0.057622,,0.316496,0.121085,,,,,,,,,,,
sh600926,2020,3,0.078543,,0.299003,0.051084,,,,,,,,,,,
sh600926,2020,4,0.099527,,0.287694,0.080933,0.022619,,,,,,,,,,
sh600926,2021,1,0.030739,,0.332375,0.163349,0.006321,,,,,,,,,,
sh600926,2021,2,0.060277,,0.33658,0.23073,0.012114,,,,,,,,,,
sh600926,2021,3,0.083411,,0.31443,0.261566,0.017906,,,,,,,,,,
sh600926,2021,4,0.108358,,0.31542,0.297707,0.02294,,,,,,,,,,
sh600926,2022,1,0.036155,,0.377331,0.313876,0.006159,,,,,,,,,,
sh600926,2022,2,0.071525,,0.381033,0.316743,0.011837,,,,,,,,,,
sh600926,2022,3,0.099055,,0.355873,0.318219,0.017645,,,,,,,,,,
sh600926,2022,4,0.123824,,0.354655,0.261128,0.021902,,,,,,,,,,
sh600926,2023,1,0.042071,,0.449456,0.28105,0.005694,,,,,,,,,,
sh600926,2023,2,0.081678,,0.45361,0.262942,0.010923,,,,,,,,,,
sh600926,2023,3,0.112984,,0.426194,0.26056,0.016105,,,,,,,,,,
sh600926,2023,4,0.137072,,0.410771,0.231523,0.020253,,,,,,,,,,
sh600926,2024,1,0.045021,,0.525909,0.211063,0.005194,,,,,,,,,,
sh600926,2024,2,0.08323,,0.516892,0.200599,0.010109,,,,,,,,,,
sh600926,2024,3,0.113696,,0.486761,0.186321,0.014767,,,,,,,,,,
sh600926,2024,4,0.137321,,0.442471,0.180708,0.019415,,,,,,,,,,
sh600926,2025,1,0.042707,,0.603461,0.172968,0.004604,,,,,,,,,,
sh600926,2025,2,0.078644,,0.58041,0.166639,0.009243,,,,,,,,,,
sh600926,2025,3,0.106254,,0.55003,0.145276,0.013104,,,,,,,,,,
sh600926,2025,4,0.127185,,0.490462,0.120517,0.01734,,,,,,,,,,
sh600928,2019,1,0.032897,,0.41284,0.149781,,,,,,,,,,,
sh600928,2019,2,0.062667,,0.392899,0.107705,,,,,,,,,,,
sh600928,2019,3,0.093303,,0.392891,0.113063,,,,,,,,,,,
sh600928,2019,4,0.122785,,0.391296,0.132493,,,,,,,,,,,
sh600928,2020,1,0.032037,,0.437574,0.097554,,,,,,,,,,,
sh600928,2020,2,0.056551,,0.400214,0.010575,,,,,,,,,,,
sh600928,2020,3,0.082343,,0.386608,-0.010334,,,,,,,,,,,
sh600928,2020,4,0.112086,,0.386585,0.030189,0.024417,,,,,,,,,,
sh600928,2021,1,0.027322,,0.373911,-0.079425,0.006138,,,,,,,,,,
sh600928,2021,2,0.054889,,0.399056,0.053414,0.011328,,,,,,,,,,
sh600928,2021,3,0.077638,,0.382932,0.020896,0.016512,,,,,,,,,,
sh600928,2021,4,0.105612,,0.389742,0.01737,0.022087,,,,,,,,,,
sh600928,2022,1,0.021775,,0.394301,-0.140743,0.004494,,,,,,,,,,
sh600928,2022,2,0.044048,,0.377504,-0.134242,0.009309,,,,,,,,,,
sh600928,2022,3,0.063196,,0.366285,-0.12375,0.013699,,,,,,,,,,
sh600928,2022,4,0.085478,,0.369414,-0.135782,0.017474,,,,,,,,,,
sh600928,2023,1,0.022242,,0.364354,0.081071,0.004393,,,,,,,,,,
sh600928,2023,2,0.045103,,0.389556,0.085972,0.008263,,,,,,,,,,
sh600928,2023,3,0.063941,,0.3782,0.070558,0.012115,,,,,,,,,,
sh600928,2023,4,0.082011,,0.342127,0.015992,0.017194,,,,,,,,,,
sh600928,2024,1,0.021863,,0.362297,0.038532,0.004318,,,,,,,,,,
sh600928,2024,2,0.042531,,0.369341,0.002813,0.008255,,,,,,,,,,
sh600928,2024,3,0.060697,,0.348747,0.011438,0.012538,,,,,,,,,,
sh600928,2024,4,0.079625,,0.312629,0.03877,0.01795,,,,,,,,,,
sh600928,2025,1,0.021221,,0.348437,0.040034,0.004077,,,,,,,,,,
sh600928,2025,2,0.039857,,0.27863,0.084057,0.01021,,,,,,,,,,
sh600928,2025,3,0.055773,,0.264048,0.053227,0.014912,,,,,,,,,,
sh600928,2025,4,0.072096,,0.265632,0.033851,0.019569,,,,,,,,,,
sh601009,2019,1,0.04164,,0.38546,0.149409,,,,,,,,,,,
sh601009,2019,2,0.086269,,0.417032,0.149352,,,,,,,,,,,
sh601009,2019,3,0.121882,,0.408218,0.152493,,,,,,,,,,,
sh601009,2019,4,0.151237,,0.38735,0.123241,,,,,,,,,,,
sh601009,2020,1,0.042171,,0.376835,0.128533,,,,,,,,,,,
sh601009,2020,2,0.076664,,0.410215,0.0486,,,,,,,,,,,
sh601009,2020,3,0.105876,,0.406228,0.019231,,,,,,,,,,,
sh601009,2020,4,0.13523,,0.383292,0.051234,0.024097,,,,,,,,,,
sh601009,2021,1,0.037649,,0.404975,0.092297,0.006502,,,,,,,,,,
sh601009,2021,2,0.076682,,0.42078,0.170286,0.012724,,,,,,,,,,
sh601009,2021,3,0.109889,,0.410295,0.22199,0.018784,,,,,,,,,,
sh601009,2021,4,0.138951,,0.39012,0.20858,0.025061,,,,,,,,,,
sh601009,2022,1,0.04051,,0.409947,0.218659,0.006761,,,,,,,,,,
sh601009,2022,2,0.081032,,0.433167,0.197045,0.012855,,,,,,,,,,
sh601009,2022,3,0.117355,,0.42799,0.211357,0.019056,,,,,,,,,,
sh601009,2022,4,0.132615,,0.415724,0.161484,0.023425,,,,,,,,,,
sh601009,2023,1,0.034124,,0.422158,0.086543,0.006157,,,,,,,,,,
sh601009,2023,2,0.06705,,0.442007,0.053865,0.011352,,,,,,,,,,
sh601009,2023,3,0.094698,,0.430774,0.020912,0.0166,,,,,,,,,,
sh601009,2023,4,0.113573,,0.412548,0.004666,0.020774,,,,,,,,,,
sh601009,2024,1,0.03302,,0.431739,0.051626,0.005687,,,,,,,,,,
sh601009,2024,2,0.0669,,0.444731,0.085303,0.010989,,,,,,,,,,
sh601009,2024,3,0.095559,,0.434987,0.090861,0.015949,,,,,,,,,,
sh601009,2024,4,0.112691,,0.405086,0.093098,0.020605,,,,,,,,,,
sh601009,2025,1,0.03206,,0.43264,0.067568,0.005298,,,,,,,,,,
sh601009,2025,2,0.063869,,0.446103,0.089737,0.01037,,,,,,,,,,
sh601009,2025,3,0.089921,,0.432462,0.081622,0.015107,,,,,,,,,,
sh601009,2025,4,0.110463,,0.397131,0.083107,0.01979,,,,,,,,,,
sh601077,2019,1,0.04594,,0.502156,0.295998,,,,,,,,,,,
sh601077,2019,2,0.079439,,0.440249,0.195223,,,,,,,,,,,
sh601077,2019,3,0.117262,,0.439958,0.186887,,,,,,,,,,,
sh601077,2019,4,0.123479,,0.375073,0.089925,,,,,,,,,,,
sh601077,2020,1,0.034432,,0.451146,-0.060731,,,,,,,,,,,
sh601077,2020,2,0.058204,,0.37809,-0.098525,,,,,,,,,,,
sh601077,2020,3,0.086206,,0.378326,-0.096771,,,,,,,,,,,
sh601077,2020,4,0.09283,,0.303864,-0.142503,,,,,,,,,,,
sh601077,2021,1,0.034235,,0.44089,0.049818,0.006437,,,,,,,,,,
sh601077,2021,2,0.06042,,0.383451,0.104984,0.01286,,,,,,,,,,
sh601077,2021,3,0.088878,,0.385134,0.118295,0.019325,,,,,,,,,,
sh601077,2021,4,0.096689,,0.315103,0.134689,0.025682,,,,,,,,,,
sh601077,2022,1,0.034094,,0.483823,0.111984,0.005892,,,,,,,,,,
sh601077,2022,2,0.059596,,0.423777,0.116606,0.011876,,,,,,,,,,
sh601077,2022,3,0.085193,,0.417541,0.060182,0.017376,,,,,,,,,,
sh601077,2022,4,0.09436,,0.361421,0.07815,0.02215,,,,,,,,,,
sh601077,2023,1,0.03429,,0.546887,0.09348,0.005273,,,,,,,,,,
sh601077,2023,2,0.060446,,0.478996,0.096089,0.010655,,,,,,,,,,
sh601077,2023,3,0.085152,,0.463215,0.077075,0.015646,,,,,,,,,,
sh601077,2023,4,0.092779,,0.397956,0.061779,0.020019,,,,,,,,,,
sh601077,2024,1,0.028426,,0.513715,-0.087721,0.004862,,,,,,,,,,
sh601077,2024,2,0.059077,,0.515296,0.061819,0.009944,,,,,,,,,,
sh601077,2024,3,0.081843,,0.491491,0.042384,0.014544,,,,,,,,,,
sh601077,2024,4,0.090856,,0.417143,0.059678,0.019121,,,,,,,,,,
sh601077,2025,1,0.028253,,0.5284,0.042428,0.004623,,,,,,,,,,
sh601077,2025,2,0.057341,,0.532328,0.037856,0.009374,,,,,,,,,,
sh601077,2025,3,0.079429,,0.504436,0.033174,0.013661,,,,,,,,,,
sh601077,2025,4,0.090234,,0.433534,0.053518,0.018014,,,,,,,,,,
sh601128,2019,1,0.032453,,0.314109,0.204857,,,,,,,,,,,
sh601128,2019,2,0.059948,,0.293754,0.186582,,,,,,,,,,,
sh601128,2019,3,0.094431,,0.306339,0.215238,,,,,,,,,,,
sh601128,2019,4,0.11997,,0.294745,0.198702,,,,,,,,,,,
sh601128,2020,1,0.029489,,0.327642,0.151638,,,,,,,,,,,
sh601128,2020,2,0.050864,,0.276758,0.03127,,,,,,,,,,,
sh601128,2020,3,0.081014,,0.302111,0.027305,,,,,,,,,,,
sh601128,2020,4,0.103383,,0.29421,0.019398,,,,,,,,,,,
sh601128,2021,1,0.029233,,0.329082,0.054871,0.008138,,,,,,,,,,
sh601128,2021,2,0.055002,,0.29764,0.158314,0.016721,,,,,,,,,,
sh601128,2021,3,0.089329,,0.318091,0.189366,0.025029,,,,,,,,,,
sh601128,2021,4,0.115931,,0.305823,0.208996,0.03363,,,,,,,,,,
sh601128,2022,1,0.03263,,0.334303,0.212339,0.008258,,,,,,,,,,
sh601128,2022,2,0.059376,,0.298353,0.191409,0.016774,,,,,,,,,,
sh601128,2022,3,0.099084,,0.334542,0.247449,0.025182,,,,,,,,,,
sh601128,2022,4,0.129527,,0.332271,0.25016,0.032963,,,,,,,,,,
sh601128,2023,1,0.034568,,0.356049,0.206529,0.00797,,,,,,,,,,
sh601128,2023,2,0.062912,,0.321399,0.210394,0.016227,,,,,,,,,,
sh601128,2023,3,0.106937,,0.360987,0.214467,0.024403,,,,,,,,,,
sh601128,2023,4,0.136918,,0.355332,0.19828,0.03172,,,,,,,,,,
sh601128,2024,1,0.036851,,0.380314,0.196446,0.007723,,,,,,,,,,
sh601128,2024,2,0.067011,,0.341399,0.190048,0.015691,,,,,,,,,,
sh601128,2024,3,0.112317,,0.383473,0.182294,0.02401,,,,,,,,,,
sh601128,2024,4,0.141221,,0.373391,0.161434,0.031123,,,,,,,,,,
sh601128,2025,1,0.037236,,0.391974,0.134107,0.007863,,,,,,,,,,
sh601128,2025,2,0.067286,,0.34928,0.126422,0.01579,,,,,,,,,,
sh601128,2025,3,0.113611,,0.395851,0.116429,0.023549,,,,,,,,,,
sh601128,2025,4,0.140581,,0.384197,0.095916,0.030193,,,,,,,,,,
sh601166,2019,1,0.041465,,0.415506,0.116591,,,,,,,,,,,
sh601166,2019,2,0.07351,,0.401626,0.067114,,,,,,,,,,,
sh601166,2019,3,0.110198,,0.405304,0.086288,,,,,,,,,,,
sh601166,2019,4,0.13078,,0.367893,0.089101,,,,,,,,,,,
sh601166,2020,1,0.037999,,0.420848,0.068988,,,,,,,,,,,
sh601166,2020,2,0.059533,,0.329644,-0.086931,,,,,,,,,,,
sh601166,2020,3,0.093496,,0.346244,-0.050806,,,,,,,,,,,
sh601166,2020,4,0.115176,,0.333179,0.014677,,,,,,,,,,,
sh601166,2021,1,0.037987,,0.432549,0.138339,0.007007,,,,,,,,,,
sh601166,2021,2,0.063998,,0.37298,0.232575,0.013617,,,,,,,,,,
sh601166,2021,3,0.100104,,0.39421,0.230525,0.020017,,,,,,,,,,
sh601166,2021,4,0.12723,,0.378853,0.238398,0.026821,,,,,,,,,,
sh601166,2022,1,0.039538,,0.465162,0.147651,0.006818,,,,,,,,,,
sh601166,2022,2,0.064656,,0.390935,0.114499,0.013174,,,,,,,,,,
sh601166,2022,3,0.101573,,0.4227,0.116764,0.019314,,,,,,,,,,
sh601166,2022,4,0.127773,,0.415579,0.102582,0.024888,,,,,,,,,,
sh601166,2023,1,0.033079,,0.457445,-0.082694,0.005804,,,,,,,,,,
sh601166,2023,2,0.056564,,0.388043,-0.048575,0.011593,,,,,,,,,,
sh601166,2023,3,0.084942,,0.404325,-0.096981,0.01681,,,,,,,,,,
sh601166,2023,4,0.099994,,0.368323,-0.159716,0.021707,,,,,,,,,,
sh601166,2024,1,0.030082,,0.420581,-0.041741,0.005658,,,,,,,,,,
sh601166,2024,2,0.052381,,0.38066,-0.001392,0.011024,,,,,,,,,,
sh601166,2024,3,0.075711,,0.383456,-0.034439,0.016048,,,,,,,,,,
sh601166,2024,4,0.092013,,0.365134,-0.002099,0.020538,,,,,,,,,,
sh601166,2025,1,0.026651,,0.429898,-0.014451,0.005268,,,,,,,,,,
sh601166,2025,2,0.048922,,0.392556,0.007669,0.010459,,,,,,,,,,
sh601166,2025,3,0.071177,,0.39287,0.005939,0.015224,,,,,,,,,,
sh601166,2025,4,0.086867,,0.365957,0.004684,0.019696,,,,,,,,,,
sh601169,2019,1,0.032474,,0.375427,0.096885,,,,,,,,,,,
sh601169,2019,2,0.065962,,0.395181,0.088134,,,,,,,,,,,
sh601169,2019,3,0.091345,,0.37845,0.091067,,,,,,,,,,,
sh601169,2019,4,0.107318,,0.342014,0.072205,,,,,,,,,,,
sh601169,2020,1,0.031595,,0.376842,0.054911,,,,,,,,,,,
sh601169,2020,2,0.055033,,0.349495,-0.10364,,,,,,,,,,,
sh601169,2020,3,0.078737,,0.346371,-0.082862,,,,,,,,,,,
sh601169,2020,4,0.100782,,0.336646,0.002547,0.022813,,,,,,,,,,
sh601169,2021,1,0.03097,,0.401564,0.031083,0.005822,,,,,,,,,,
sh601169,2021,2,0.056643,,0.380109,0.093723,0.0112,,,,,,,,,,
sh601169,2021,3,0.080746,,0.368118,0.097234,0.016714,,,,,,,,,,
sh601169,2021,4,0.086437,,0.337865,0.034464,0.022244,,,,,,,,,,
sh601169,2022,1,0.024647,,0.419249,0.065628,0.005686,,,,,,,,,,
sh601169,2022,2,0.045545,,0.402115,0.075995,0.010845,,,,,,,,,,
sh601169,2022,3,0.064284,,0.379179,0.063298,0.016464,,,,,,,,,,
sh601169,2022,4,0.082051,,0.376154,0.113344,0.020561,,,,,,,,,,
sh601169,2023,1,0.023976,,0.459428,0.020032,0.004761,,,,,,,,,,
sh601169,2023,2,0.045478,,0.428084,0.047989,0.009519,,,,,,,,,,
sh601169,2023,3,0.064062,,0.408553,0.042851,0.01409,,,,,,,,,,
sh601169,2023,4,0.080656,,0.385723,0.03217,0.018695,,,,,,,,,,
sh601169,2024,1,0.023712,,0.445619,0.046046,0.004629,,,,,,,,,,
sh601169,2024,2,0.043871,,0.410955,0.021183,0.009239,,,,,,,,,,
sh601169,2024,3,0.060583,,0.399312,0.017076,0.013312,,,,,,,,,,
sh601169,2024,4,0.075531,,0.370296,0.00614,0.017545,,,,,,,,,,
sh601169,2025,1,0.021355,,0.448824,-0.024864,0.003941,,,,,,,,,,
sh601169,2025,2,0.040669,,0.416368,0.01113,0.008076,,,,,,,,,,
sh601169,2025,3,0.056716,,0.409107,0.002137,0.011321,,,,,,,,,,
sh601169,2025,4,0.054706,,0.295858,-0.237336,0.014855,,,,,,,,,,
sh601187,2019,1,,,,,,,,,,,,,,,
sh601187,2019,2,0.059654,,0.397307,0.235867,,,,,,,,,,,
sh601187,2019,3,,,0.376756,,,,,,,,,,,,
sh601187,2019,4,0.117994,,0.385079,0.226895,,,,,,,,,,,
sh601187,2020,1,0.031948,,0.367397,,,,,,,,,,,,
sh601187,2020,2,0.0609,,0.35696,0.1407,,,,,,,,,,,
sh601187,2020,3,0.080498,,0.342543,0.087,,,,,,,,,,,
sh601187,2020,4,0.105172,,0.334077,0.068849,0.020885,,,,,,,,,,
sh601187,2021,1,0.026442,,0.468971,0.050004,0.004046,,,,,,,,,,
sh601187,2021,2,0.052388,,0.449813,0.122909,0.008153,,,,,,,,,,
sh601187,2021,3,0.073038,,0.399045,0.201461,0.012748,,,,,,,,,,
sh601187,2021,4,0.102971,,0.416311,0.192301,0.017296,,,,,,,,,,
sh601187,2022,1,0.027255,,0.470279,0.185449,0.004061,,,,,,,,,,
sh601187,2022,2,0.053631,,0.441971,0.161131,0.008381,,,,,,,,,,
sh601187,2022,3,0.077319,,0.414556,0.198914,0.012838,,,,,,,,,,
sh601187,2022,4,0.106757,,0.436248,0.162143,0.016826,,,,,,,,,,
sh601187,2023,1,0.029294,,0.516551,0.153539,0.003899,,,,,,,,,,
sh601187,2023,2,0.057913,,0.498733,0.169046,0.008169,,,,,,,,,,
sh601187,2023,3,0.077231,,0.498895,0.161138,0.011451,,,,,,,,,,
sh601187,2023,4,0.098542,,0.491262,0.070256,0.014708,,,,,,,,,,
sh601187,2024,1,0.024808,,0.517244,0.038242,0.003798,,,,,,,,,,
sh601187,2024,2,0.040159,,0.435043,-0.146957,0.00733,,,,,,,,,,
sh601187,2024,3,0.063441,,0.48326,-0.061102,0.010483,,,,,,,,,,
sh601187,2024,4,0.084361,,0.469839,-0.016903,0.014426,,,,,,,,,,
sh601187,2025,1,0.020371,,0.546268,-0.138452,0.002955,,,,,,,,,,
sh601187,2025,2,0.036445,,0.452071,-0.033778,0.006389,,,,,,,,,,
sh601187,2025,3,0.060647,,0.472523,0.007273,0.010083,,,,,,,,,,
sh601187,2025,4,0.080951,,0.469584,0.016926,0.013613,,,,,,,,,,
sh601229,2019,1,0.030664,,0.386858,0.142633,,,,,,,,,,,
sh601229,2019,2,0.065222,,0.427015,0.14388,,,,,,,,,,,
sh601229,2019,3,0.097795,,0.432829,0.145963,,,,,,,,,,,
sh601229,2019,4,0.120109,,0.408288,0.125362,,,,,,,,,,,
sh601229,2020,1,0.029176,,0.400817,0.041681,,,,,,,,,,,
sh601229,2020,2,0.061951,,0.438699,0.038031,,,,,,,,,,,
sh601229,2020,3,0.082811,,0.401667,-0.080468,,,,,,,,,,,
sh601229,2020,4,0.113782,,0.412147,0.028624,0.021598,,,,,,,,,,
sh601229,2021,1,0.02883,,0.402501,0.060669,0.005514,,,,,,,,,,
sh601229,2021,2,0.063509,,0.443875,0.103087,0.010885,,,,,,,,,,
sh601229,2021,3,0.085093,,0.402151,0.105776,0.016212,,,,,,,,,,
sh601229,2021,4,0.111438,,0.39268,0.055726,0.021985,,,,,,,,,,
sh601229,2022,1,0.028118,,0.411953,0.05363,0.005259,,,,,,,,,,
sh601229,2022,2,0.060817,,0.454288,0.032218,0.01022,,,,,,,,,,
sh601229,2022,3,0.081401,,0.412576,0.031303,0.015057,,,,,,,,,,
sh601229,2022,4,0.104539,,0.420201,0.010759,0.019203,,,,,,,,,,
sh601229,2023,1,0.027017,,0.458092,0.032774,0.004519,,,,,,,,,,
sh601229,2023,2,0.057116,,0.487666,0.01271,0.008918,,,,,,,,,,
sh601229,2023,3,0.076537,,0.442283,0.010258,0.013228,,,,,,,,,,
sh601229,2023,4,0.098099,,0.446405,0.011395,0.016956,,,,,,,,,,
sh601229,2024,1,0.025425,,0.469866,0.016281,0.004196,,,,,,,,,,
sh601229,2024,2,0.053554,,0.49407,0.00879,0.008321,,,,,,,,,,
sh601229,2024,3,0.072488,,0.444877,0.01275,0.012528,,,,,,,,,,
sh601229,2024,4,0.095622,,0.444658,0.04378,0.016788,,,,,,,,,,
sh601229,2025,1,0.024534,,0.462745,0.022722,0.004185,,,,,,,,,,
sh601229,2025,2,0.051115,,0.483821,0.020177,0.008387,,,,,,,,,,
sh601229,2025,3,0.070278,,0.438955,0.02658,0.012591,,,,,,,,,,
sh601229,2025,4,0.094803,,0.441413,0.025966,0.016758,,,,,,,,,,
sh601288,2019,1,0.036001,,0.359017,0.052185,,,,,,,,,,,
sh601288,2019,2,0.071376,,0.378651,0.055149,,,,,,,,,,,
sh601288,2019,3,0.10071,,0.382733,0.05813,,,,,,,,,,,
sh601288,2019,4,0.117225,,0.339447,0.050797,,,,,,,,,,,
sh601288,2020,1,0.032341,,0.34474,0.036123,,,,,,,,,,,
sh601288,2020,2,0.054005,,0.321931,-0.107721,,,,,,,,,,,
sh601288,2020,3,0.080618,,0.332991,-0.087353,,,,,,,,,,,
sh601288,2020,4,0.103981,,0.328895,0.016325,,,,,,,,,,,
sh601288,2021,1,0.029475,,0.340382,0.028323,0.006976,,,,,,,,,,
sh601288,2021,2,0.054825,,0.336034,0.124947,0.013088,,,,,,,,,,
sh601288,2021,3,0.082519,,0.343863,0.12934,0.019394,,,,,,,,,,
sh601288,2021,4,0.104422,,0.336062,0.118004,0.025586,,,,,,,,,,
sh601288,2022,1,0.028631,,0.342978,0.067203,0.00687,,,,,,,,,,
sh601288,2022,2,0.052267,,0.333035,0.049799,0.012593,,,,,,,,,,
sh601288,2022,3,0.078375,,0.34944,0.053002,0.017954,,,,,,,,,,
sh601288,2022,4,0.101963,,0.356876,0.069241,0.023013,,,,,,,,,,
sh601288,2023,1,0.026526,,0.380835,0.028275,0.005354,,,,,,,,,,
sh601288,2023,2,0.049503,,0.3659,0.039198,0.010165,,,,,,,,,,
sh601288,2023,3,0.075622,,0.389586,0.052176,0.014688,,,,,,,,,,
sh601288,2023,4,0.096931,,0.388326,0.042315,0.01883,,,,,,,,,,
sh601288,2024,1,0.023936,,0.380812,-0.017694,0.004535,,,,,,,,,,
sh601288,2024,2,0.045762,,0.372086,0.019898,0.008963,,,,,,,,,,
sh601288,2024,3,0.072755,,0.398477,0.035964,0.012951,,,,,,,,,,
sh601288,2024,4,0.094341,,0.397817,0.047628,0.017099,,,,,,,,,,
sh601288,2025,1,0.023099,,0.386321,0.018027,0.00424,,,,,,,,,,
sh601288,2025,2,0.044758,,0.378289,0.025269,0.008212,,,,,,,,,,
sh601288,2025,3,0.07057,,0.403581,0.032802,0.012058,,,,,,,,,,
sh601288,2025,4,0.091985,,0.402593,0.033014,0.015764,,,,,,,,,,
sh601328,2019,1,0.029738,,0.343752,0.055111,,,,,,,,,,,
sh601328,2019,2,0.060427,,0.365104,0.052544,,,,,,,,,,,
sh601328,2019,3,0.081625,,0.344461,0.052936,,,,,,,,,,,
sh601328,2019,4,0.103618,,0.335791,0.052545,,,,,,,,,,,
sh601328,2020,1,0.026754,,0.3314,0.009135,,,,,,,,,,,
sh601328,2020,2,0.045752,,0.291804,-0.142556,,,,,,,,,,,
sh601328,2020,3,0.065143,,0.288418,-0.119471,,,,,,,,,,,
sh601328,2020,4,0.094314,,0.323193,0.019318,,,,,,,,,,,
sh601328,2021,1,0.024991,,0.326466,0.035744,0.00625,,,,,,,,,,
sh601328,2021,2,0.046943,,0.320199,0.158824,0.012111,,,,,,,,,,
sh601328,2021,3,0.071079,,0.327509,0.224813,0.018039,,,,,,,,,,
sh601328,2021,4,0.095651,,0.33015,0.117745,0.024092,,,,,,,,,,
sh601328,2022,1,0.023949,,0.317058,0.045984,0.006137,,,,,,,,,,
sh601328,2022,2,0.045374,,0.307785,0.029366,0.011827,,,,,,,,,,
sh601328,2022,3,0.069112,,0.323788,0.0386,0.017248,,,,,,,,,,
sh601328,2022,4,0.092703,,0.337133,0.034754,0.022141,,,,,,,,,,
sh601328,2023,1,0.023808,,0.371964,0.070261,0.005035,,,,,,,,,,
sh601328,2023,2,0.044558,,0.339514,0.054699,0.010233,,,,,,,,,,
sh601328,2023,3,0.066353,,0.350346,0.024239,0.01483,,,,,,,,,,
sh601328,2023,4,0.087834,,0.36201,0.014105,0.019044,,,,,,,,,,
sh601328,2024,1,0.02269,,0.376579,0.012104,0.004739,,,,,,,,,,
sh601328,2024,2,0.041256,,0.346249,-0.015913,0.009374,,,,,,,,,,
sh601328,2024,3,0.061996,,0.353921,-0.003846,0.013688,,,,,,,,,,
sh601328,2024,4,0.083846,,0.362662,0.010477,0.017943,,,,,,,,,,
sh601328,2025,1,0.021965,,0.385979,0.014493,0.004397,,,,,,,,,,
sh601328,2025,2,0.037744,,0.348322,0.013748,0.008793,,,,,,,,,,
sh601328,2025,3,0.057735,,0.355195,0.021625,0.013134,,,,,,,,,,
sh601328,2025,4,0.079238,,0.364106,0.024249,0.017411,,,,,,,,,,
sh601398,2019,1,0.034575,,0.351124,0.045795,,,,,,,,,,,
sh601398,2019,2,0.070807,,0.380863,0.050001,,,,,,,,,,,
sh601398,2019,3,0.10099,,0.390588,0.052341,,,,,,,,,,,
sh601398,2019,4,0.124735,,0.366434,0.049002,,,,,,,,,,,
sh601398,2020,1,0.031064,,0.374541,0.028093,,,,,,,,,,,
sh601398,2020,2,0.055036,,0.334026,-0.112004,,,,,,,,,,,
sh601398,2020,3,0.083421,,0.345764,-0.089102,,,,,,,,,,,
sh601398,2020,4,0.113438,,0.359916,0.013799,,,,,,,,,,,
sh601398,2021,1,0.029204,,0.36849,0.015104,0.006917,,,,,,,,,,
sh601398,2021,2,0.055196,,0.351671,0.09822,0.013662,,,,,,,,,,
sh601398,2021,3,0.08339,,0.355754,0.100607,0.020718,,,,,,,,,,
sh601398,2021,4,0.113258,,0.371479,0.1024,0.027519,,,,,,,,,,
sh601398,2022,1,0.027487,,0.365295,0.055993,0.006885,,,,,,,,,,
sh601398,2022,2,0.052193,,0.354157,0.049,0.013184,,,,,,,,,,
sh601398,2022,3,0.079735,,0.374632,0.052027,0.019041,,,,,,,,,,
sh601398,2022,4,0.106764,,0.393292,0.030901,0.024551,,,,,,,,,,
sh601398,2023,1,0.025482,,0.398821,0.005038,0.005575,,,,,,,,,,
sh601398,2023,2,0.049142,,0.390441,0.011,0.010747,,,,,,,,,,
sh601398,2023,3,0.075141,,0.414467,0.008142,0.015489,,,,,,,,,,
sh601398,2023,4,0.100383,,0.433079,0.008301,0.02,,,,,,,,,,
sh601398,2024,1,0.023023,,0.400568,-0.029834,0.004764,,,,,,,,,,
sh601398,2024,2,0.044857,,0.407364,-0.019597,0.00916,,,,,,,,,,
sh601398,2024,3,0.07026,,0.431778,0.002023,0.013464,,,,,,,,,,
sh601398,2024,4,0.094701,,0.446513,0.005012,0.017575,,,,,,,,,,
sh601398,2025,1,0.021023,,0.398117,-0.038075,0.00424,,,,,,,,,,
sh601398,2025,2,0.041586,,0.395238,-0.014554,0.008446,,,,,,,,,,
sh601398,2025,3,0.066331,,0.424797,0.005202,0.012595,,,,,,,,,,
sh601398,2025,4,0.089739,,0.442299,0.01041,0.016389,,,,,,,,,,
sh601528,2019,1,,,,,,,,,,,,,,,
sh601528,2019,2,,,,,,,,,,,,,,,
sh601528,2019,3,,,,,,,,,,,,,,,
sh601528,2019,4,,,,,,,,,,,,,,,
sh601528,2020,1,,,0.302309,,,,,,,,,,,,
sh601528,2020,2,,,0.308281,,,,,,,,,,,,
sh601528,2020,3,,,0.349293,,,,,,,,,,,,
sh601528,2020,4,0.103908,,0.372124,0.061805,0.025132,,,,,,,,,,
sh601528,2021,1,0.022511,,0.338812,0.078772,0.005725,,,,,,,,,,
sh601528,2021,2,0.043624,,0.342319,0.138485,0.011609,,,,,,,,,,
sh601528,2021,3,0.073296,,0.366223,0.130919,0.018299,,,,,,,,,,
sh601528,2021,4,0.10334,,0.391193,0.156595,0.024853,,,,,,,,,,
sh601528,2022,1,0.021738,,0.357249,0.187626,0.006037,,,,,,,,,,
